event_id,random_seed,sim_natural_frequency,sim_amplitude,sim_damping_ratio,sim_impact_strength,sim_noise_level,sim_optical_noise,sim_sampling_rate,sim_duration,vibration_mean,vibration_std,vibration_rms,vibration_variance,vibration_peak,vibration_peak_to_peak,vibration_crest_factor,vibration_kurtosis,vibration_skewness,vibration_zero_crossing_rate,vibration_energy,dominant_frequency,dominant_frequency_amplitude,spectral_energy,spectral_centroid,spectral_bandwidth,spectral_peak_count,optical_displacement_max,optical_displacement_rms,optical_displacement_mean,optical_displacement_std,optical_velocity_max,optical_velocity_rms,optical_acceleration_max,optical_acceleration_rms,optical_dominant_frequency,optical_frequency_amplitude,optical_rotation_max,optical_rotation_rms,vibration_optical_correlation,cross_correlation_max,cross_correlation_lag_seconds,scenario
warning_01639,391600271,4.708618,2.579844,0.039329,2.419564,0.045071,0.025011,100.000000,10.000000,-0.000000,0.949912,0.949912,0.902333,14.847806,20.011981,15.630713,66.749992,3.472047,0.142142,902.333255,4.700000,0.826946,4.494476,18.452088,13.570885,1.000000,6.046482,0.954291,0.480481,0.824506,159.394243,26.307713,5570.556380,792.047586,4.700000,0.960031,0.470000,0.076715,-0.828334,-0.828334,0.000000,WARNING
warning_01640,586665026,4.026166,1.342184,0.024336,3.356400,0.093239,0.014713,100.000000,10.000000,0.000000,0.874142,0.874142,0.764124,18.167515,21.012734,20.783262,189.034083,9.196765,0.106106,764.123614,4.000000,0.773089,2.431236,19.530516,13.836784,1.000000,4.626654,1.002210,0.594381,0.806930,107.818744,24.398557,3104.251232,623.916596,4.000000,1.236132,0.360000,0.079775,-0.700930,-0.700930,0.000000,WARNING
warning_01641,1549650388,4.610494,1.913718,0.023390,2.415043,0.078836,0.015520,100.000000,10.000000,0.000000,0.868609,0.868609,0.754481,14.428897,18.078689,16.611501,78.894870,4.471711,0.121121,754.481290,4.600000,0.618416,1.882495,18.470998,13.660492,2.000000,4.533933,0.889206,0.541542,0.705280,118.441636,24.228214,3938.676475,704.444991,4.600000,0.734712,0.357500,0.070982,-0.802525,-0.802525,0.000000,WARNING
warning_01642,108490221,4.436130,1.527355,0.036050,1.929958,0.049509,0.024287,100.000000,10.000000,0.000000,0.526808,0.526808,0.277527,11.100615,13.302940,21.071450,200.379966,9.412211,0.144144,277.526986,4.400000,0.391614,1.234378,20.027794,13.666202,1.000000,2.783135,0.511142,0.300839,0.413233,71.658216,13.055282,2377.425058,368.990012,4.400000,0.526660,0.210000,0.042190,-0.653418,-0.653418,0.000000,WARNING
warning_01643,960315080,4.473629,1.578824,0.035603,3.101721,0.080057,0.023596,100.000000,10.000000,0.000000,0.857870,0.857870,0.735941,17.660720,21.318256,20.586715,182.798151,8.720109,0.145145,735.940518,4.500000,0.448202,1.276929,19.269018,13.697435,1.000000,4.526363,0.818376,0.436236,0.692414,120.571566,21.742026,4011.263267,622.668878,4.400000,0.594880,0.365000,0.066598,-0.675151,-0.681054,0.010000,WARNING
warning_01644,1276824216,4.575180,2.208947,0.023919,2.393119,0.071030,0.024257,100.000000,10.000000,-0.000000,0.948063,0.948063,0.898824,13.689945,17.720280,14.439904,46.879081,2.878754,0.111111,898.824336,4.500000,0.813343,3.381729,17.896545,13.622380,1.000000,4.918395,1.033113,0.582946,0.852935,131.808807,28.070222,4210.521433,811.346481,4.500000,1.039250,0.387500,0.083278,-0.841958,-0.841958,0.000000,WARNING
warning_01645,283529271,4.646418,2.592695,0.027545,1.798617,0.052879,0.017633,100.000000,10.000000,-0.000000,0.804956,0.804956,0.647954,10.047953,13.906801,12.482615,29.324784,1.716009,0.117117,647.953773,4.600000,0.722489,2.256563,17.418825,13.560989,1.000000,4.644726,0.889424,0.514682,0.725380,123.780281,24.291193,3951.525531,710.931572,4.600000,0.870196,0.372500,0.071155,-0.868785,-0.868785,0.000000,WARNING
warning_01646,632981957,3.960834,1.766107,0.029082,1.686130,0.081459,0.025974,100.000000,10.000000,0.000000,0.455713,0.455713,0.207674,8.547336,10.358231,18.755964,126.301151,6.598432,0.126126,207.674302,3.900000,0.294137,0.397696,18.586439,13.918261,2.000000,3.176181,0.614124,0.379396,0.482915,69.602826,13.989078,2010.531497,359.418966,3.900000,0.504032,0.252500,0.049694,-0.693312,-0.694630,0.010000,WARNING
warning_01647,737664043,4.303348,1.430804,0.022643,3.780515,0.090456,0.022977,100.000000,10.000000,0.000000,1.079867,1.079867,1.166113,21.073168,24.990911,19.514590,146.894921,7.524195,0.092092,1166.113477,4.300000,0.964636,3.626177,19.150712,13.781535,1.000000,5.133363,1.146785,0.705458,0.904126,134.051835,29.714485,4164.461669,812.812992,4.300000,1.348941,0.417500,0.091110,-0.721490,-0.721490,0.000000,WARNING
warning_01648,1425115345,4.506785,2.177096,0.023074,2.638962,0.082115,0.025850,100.000000,10.000000,0.000000,1.084567,1.084567,1.176287,14.390039,18.794317,13.267998,33.773245,2.203174,0.098098,1176.286618,4.500000,0.937119,2.385130,16.540769,13.548501,1.000000,5.562423,1.253910,0.773549,0.986870,152.419279,33.769369,4914.757766,954.883014,4.500000,1.193688,0.432500,0.099398,-0.863866,-0.863866,0.000000,WARNING
warning_01649,2097466612,4.636586,2.192690,0.044318,1.607532,0.058696,0.022399,100.000000,10.000000,-0.000000,0.587940,0.587940,0.345673,9.420326,12.552638,16.022602,71.900809,3.739759,0.168168,345.673239,4.600000,0.465484,1.829006,18.748197,13.609878,1.000000,3.873366,0.621626,0.326836,0.528770,99.466486,16.539139,3327.178081,483.924709,4.600000,0.567406,0.302500,0.050670,-0.787093,-0.787093,0.000000,WARNING
warning_01650,1795822841,4.459176,1.599952,0.030047,1.784283,0.079808,0.021831,100.000000,10.000000,0.000000,0.560250,0.560250,0.313880,10.339577,12.576015,18.455298,118.386098,6.274993,0.133133,313.879849,4.600000,0.438276,1.027859,18.958735,13.765019,1.000000,2.779550,0.595814,0.381058,0.458027,73.617098,15.428347,2349.874436,438.127424,4.600000,0.525899,0.215000,0.048434,-0.733888,-0.733888,0.000000,WARNING
warning_01651,407518864,4.456802,1.901109,0.032166,3.423604,0.053673,0.016285,100.000000,10.000000,0.000000,1.106155,1.106155,1.223579,20.246130,25.104758,18.303158,115.926334,6.066522,0.130130,1223.578865,4.500000,0.920289,4.248116,19.011561,13.700684,1.000000,6.133298,1.139389,0.567213,0.988168,162.347737,30.477824,5333.845987,866.604557,4.500000,1.161689,0.492500,0.090717,-0.778016,-0.778016,0.000000,WARNING
warning_01652,38999470,4.219008,2.096672,0.045697,3.395596,0.048662,0.021940,100.000000,10.000000,-0.000000,0.927189,0.927189,0.859680,18.434341,23.129218,19.881959,161.284878,7.667654,0.166166,859.680174,4.200000,0.673793,4.153701,19.599119,13.682794,1.000000,6.417461,1.011744,0.453419,0.904455,161.510988,25.410517,5062.116254,695.100115,4.200000,0.987208,0.510000,0.081219,-0.718425,-0.718425,0.000000,WARNING
warning_01653,111480366,4.619507,1.568687,0.033269,2.797525,0.058849,0.016775,100.000000,10.000000,-0.000000,0.800064,0.800064,0.640102,16.894952,20.395317,21.117007,202.397771,9.427724,0.124124,640.102007,4.700000,0.596227,3.264838,20.081621,13.647088,1.000000,4.385059,0.727676,0.420602,0.593807,109.497283,18.933030,3669.183814,557.722898,4.600000,0.695807,0.367500,0.058672,-0.634711,-0.634711,0.000000,WARNING
warning_01654,1279285589,4.158625,2.595100,0.043831,1.808628,0.098670,0.020631,100.000000,10.000000,0.000000,0.601493,0.601493,0.361794,9.437796,12.204779,15.690611,64.319876,3.616873,0.126126,361.794070,4.100000,0.495503,1.025339,17.649588,13.661656,2.000000,4.207579,0.772935,0.470428,0.613292,105.784634,19.130353,3122.846894,516.512346,4.100000,0.769767,0.337500,0.061874,-0.801937,-0.801937,0.000000,WARNING
warning_01655,335566890,4.016569,1.583803,0.026727,2.382259,0.056393,0.019959,100.000000,10.000000,-0.000000,0.614089,0.614089,0.377105,12.738424,15.078116,20.743615,188.265510,9.071829,0.154154,377.105189,4.000000,0.507138,2.047509,19.860544,13.805133,1.000000,3.787797,0.717561,0.410753,0.588367,85.851155,17.047829,2567.581516,441.240934,4.000000,0.807405,0.315000,0.058318,-0.682182,-0.682182,0.000000,WARNING
warning_01656,496671176,4.201906,1.243132,0.039528,1.827489,0.059126,0.019725,100.000000,10.000000,0.000000,0.422919,0.422919,0.178860,10.221490,11.730234,24.168929,345.905433,14.481834,0.165165,178.860167,4.300000,0.248490,0.793795,20.625946,13.634117,1.000000,2.138198,0.382694,0.240906,0.297354,53.063067,8.998483,1614.063582,245.490400,4.200000,0.341716,0.190000,0.032070,-0.531791,-0.531791,0.000000,WARNING
warning_01657,1819759643,4.063142,2.271655,0.033295,3.417136,0.076188,0.016042,100.000000,10.000000,0.000000,1.086640,1.086640,1.180786,18.151041,23.082929,16.703825,81.919205,4.465439,0.089089,1180.786040,4.100000,0.700676,1.572290,17.648667,13.795337,1.000000,7.882961,1.415587,0.770640,1.187435,184.382532,34.535752,5446.033350,899.774191,4.100000,1.060998,0.632500,0.113208,-0.808182,-0.808182,0.000000,WARNING
warning_01658,1876661258,4.400662,1.709147,0.024973,3.481606,0.095702,0.019455,100.000000,10.000000,-0.000000,1.082836,1.082836,1.172535,20.011351,24.236313,18.480494,118.960386,6.316319,0.107107,1172.534618,4.400000,0.986805,4.888535,19.352368,13.728720,1.000000,5.415362,1.142619,0.666023,0.928434,142.041013,29.950913,4646.014570,833.387404,4.400000,1.304991,0.440000,0.091454,-0.761154,-0.761154,0.000000,WARNING
warning_01659,1801804847,4.608501,1.700963,0.040476,3.286290,0.058243,0.022118,100.000000,10.000000,0.000000,0.925560,0.925560,0.856662,19.398734,23.887951,20.958910,197.392761,9.109476,0.141141,856.661723,4.600000,0.311139,0.649756,19.105801,13.654769,4.000000,5.218887,0.825193,0.407881,0.717340,139.570403,22.225533,4708.681426,654.209392,4.500000,0.389515,0.422500,0.066426,-0.668169,-0.668169,0.000000,WARNING
warning_01660,544740379,4.363435,1.612704,0.033504,3.360362,0.062508,0.018753,100.000000,10.000000,-0.000000,0.958594,0.958594,0.918902,19.130198,23.300324,19.956527,161.880370,7.923145,0.154154,918.901587,4.400000,0.832216,4.935992,19.773526,13.719350,1.000000,5.351934,0.968717,0.501219,0.828971,137.426071,25.344853,4435.319511,706.195998,4.400000,1.107724,0.450000,0.077603,-0.715067,-0.715067,0.000000,WARNING
warning_01661,1330762646,4.041389,1.986218,0.043154,3.178709,0.097108,0.015212,100.000000,10.000000,-0.000000,0.843459,0.843459,0.711423,16.851989,20.640748,19.979615,163.103352,7.909404,0.138138,711.423293,4.100000,0.610917,3.483356,19.552270,13.714513,1.000000,6.110392,1.022104,0.569506,0.848741,139.358023,24.111383,4208.539421,630.032519,4.000000,0.924164,0.492500,0.081726,-0.699623,-0.699623,0.000000,WARNING
warning_01662,1311618872,4.218443,2.610904,0.035507,2.283031,0.045172,0.022704,100.000000,10.000000,-0.000000,0.799139,0.799139,0.638624,11.662059,15.715251,14.593274,50.846928,2.765783,0.125125,638.623667,4.200000,0.530712,0.754217,16.771368,13.697344,1.000000,5.870156,1.033027,0.565298,0.864628,143.558113,25.787326,4492.712165,699.478159,4.200000,0.770466,0.457500,0.082679,-0.822589,-0.822589,0.000000,WARNING
warning_01663,397815795,4.132968,2.154218,0.033094,2.278392,0.083894,0.017226,100.000000,10.000000,-0.000000,0.719160,0.719160,0.517191,12.088198,15.262304,16.808770,83.159000,4.599318,0.113113,517.191328,4.200000,0.685715,2.559615,18.789914,13.743080,1.000000,4.706985,0.911326,0.523756,0.745784,116.737398,22.370079,3413.767090,591.727288,4.200000,1.000481,0.372500,0.073262,-0.784872,-0.784872,0.000000,WARNING
warning_01664,1188719901,4.548460,2.156741,0.034102,1.819732,0.079426,0.020873,100.000000,10.000000,-0.000000,0.655625,0.655625,0.429845,10.612998,13.937735,16.187595,73.724954,3.948180,0.118118,429.844611,4.600000,0.593851,2.124688,18.508405,13.627373,3.000000,4.269915,0.700664,0.399923,0.575319,111.511490,18.969945,3575.185285,554.312269,4.600000,0.726228,0.335000,0.056333,-0.803377,-0.803377,0.000000,WARNING
warning_01665,1127979871,4.553135,2.365553,0.038391,3.441345,0.059860,0.017585,100.000000,10.000000,-0.000000,1.240501,1.240501,1.538842,19.833462,26.190448,15.988274,70.843874,3.808690,0.140140,1538.841585,4.600000,0.765368,2.327174,17.684901,13.616694,1.000000,7.749073,1.308939,0.627804,1.148557,205.646179,35.612939,6752.201277,1034.063413,4.600000,0.931589,0.627500,0.104422,-0.822226,-0.822226,0.000000,WARNING
warning_01666,850761080,3.968572,1.378626,0.032203,2.905910,0.051033,0.024203,100.000000,10.000000,-0.000000,0.665833,0.665833,0.443334,15.013505,17.462587,22.548447,261.676049,11.674853,0.191191,443.333909,4.000000,0.374564,0.601799,19.402984,13.859224,1.000000,4.038059,0.738634,0.428836,0.601398,89.238011,17.227863,2581.266904,442.920092,4.000000,0.601838,0.322500,0.059984,-0.589955,-0.597913,0.010000,WARNING
warning_01667,1614183955,4.202936,1.122351,0.047254,2.284128,0.064413,0.016111,100.000000,10.000000,0.000000,0.498231,0.498231,0.248234,12.657058,14.383523,25.404008,422.035879,16.886423,0.138138,248.233868,4.200000,0.249399,1.183301,20.870002,13.575661,1.000000,2.353136,0.415868,0.259758,0.324765,58.879013,9.652581,1883.608305,262.877422,4.200000,0.373772,0.200000,0.034025,-0.454944,-0.461098,0.010000,WARNING
warning_01668,1455179508,4.704477,1.526788,0.044592,1.677382,0.052082,0.024580,100.000000,10.000000,0.000000,0.454247,0.454247,0.206341,10.336523,12.286315,22.755280,272.113392,11.881200,0.158158,206.340526,4.800000,0.212952,0.607094,20.330854,13.591834,2.000000,2.490620,0.385397,0.232143,0.307636,61.573904,9.548407,2159.848465,290.766592,4.500000,0.249563,0.202500,0.032694,-0.545169,-0.545169,0.000000,WARNING
warning_01669,1143867459,4.288276,1.905876,0.037328,2.412079,0.063145,0.024286,100.000000,10.000000,0.000000,0.669822,0.669822,0.448662,13.087467,16.196223,19.538711,149.494013,7.340450,0.182182,448.662141,4.300000,0.281180,0.497617,18.512620,13.712927,4.000000,4.178511,0.727905,0.399050,0.608773,105.167670,18.321782,3315.077865,508.508989,4.300000,0.393916,0.377500,0.058532,-0.699127,-0.699127,0.000000,WARNING
warning_01670,1558578421,4.517235,1.962704,0.025436,2.586334,0.048442,0.021168,100.000000,10.000000,-0.000000,0.952801,0.952801,0.907830,14.644520,18.781623,15.369961,58.702221,3.469661,0.130130,907.830398,4.500000,0.746218,1.515684,17.179285,13.637497,1.000000,4.961274,1.042435,0.578875,0.866934,134.064057,28.267613,4317.907112,806.795704,4.500000,0.946295,0.407500,0.083678,-0.827430,-0.827430,0.000000,WARNING
warning_01671,1638763104,4.182082,1.798932,0.037444,1.775212,0.067862,0.014802,100.000000,10.000000,-0.000000,0.481385,0.481385,0.231731,9.468237,11.578205,19.668761,152.249374,7.572975,0.120120,231.731047,4.200000,0.271948,0.361686,18.820129,13.730500,4.000000,3.045067,0.549137,0.356504,0.417680,71.973760,13.396452,2228.519021,362.559769,4.100000,0.407843,0.240000,0.044416,-0.683523,-0.683523,0.000000,WARNING
warning_01672,1217489643,4.056224,2.567969,0.041312,2.724862,0.082235,0.015797,100.000000,10.000000,-0.000000,0.829593,0.829593,0.688225,13.425205,17.742790,16.182873,74.218266,3.870799,0.118118,688.225287,4.100000,0.470667,0.706545,17.037227,13.667654,1.000000,6.931874,1.116275,0.578271,0.954816,156.315806,26.941099,4891.947712,706.853114,4.100000,0.722559,0.560000,0.088888,-0.789575,-0.789575,0.000000,WARNING
warning_01673,574825948,4.471877,1.462377,0.029831,2.999347,0.095204,0.015401,100.000000,10.000000,0.000000,0.840368,0.840368,0.706219,17.309647,20.442813,20.597691,182.285383,8.850995,0.122122,706.218928,4.500000,0.705292,3.786481,19.885403,13.684185,1.000000,4.047367,0.810177,0.502385,0.635606,103.692958,21.286023,3441.642016,607.410294,4.400000,0.963223,0.327500,0.064799,-0.670997,-0.674206,0.010000,WARNING
warning_01674,1628699351,4.392382,1.923522,0.036634,1.637792,0.075291,0.023532,100.000000,10.000000,-0.000000,0.490310,0.490310,0.240404,8.840443,10.958658,18.030307,108.567424,5.707531,0.122122,240.404065,4.400000,0.412311,1.200029,19.275951,13.668825,1.000000,2.809449,0.532817,0.340717,0.409641,73.955187,13.866923,2538.470346,394.883514,4.400000,0.564263,0.220000,0.043509,-0.731231,-0.736220,0.010000,WARNING
warning_01675,1541064119,4.335907,2.433758,0.031509,2.920008,0.045473,0.020783,100.000000,10.000000,0.000000,1.034268,1.034268,1.069710,16.618124,21.309183,16.067527,70.696336,3.951596,0.133133,1069.709734,4.300000,0.873233,3.790600,18.207076,13.699703,1.000000,6.145317,1.195753,0.612046,1.027241,162.124796,31.124108,5285.545090,863.160186,4.300000,1.203756,0.500000,0.095327,-0.832464,-0.832464,0.000000,WARNING
warning_01676,2111872088,4.359437,2.135761,0.031704,3.314988,0.076540,0.025445,100.000000,10.000000,0.000000,1.103953,1.103953,1.218713,18.631171,23.821896,16.876774,84.959778,4.630561,0.160160,1218.712997,4.400000,1.031877,5.957468,18.863833,13.694628,1.000000,6.575604,1.238474,0.640219,1.060160,172.199974,32.378886,5513.043810,898.443652,4.300000,1.408272,0.545000,0.099632,-0.804327,-0.804327,0.000000,WARNING
warning_01677,321659795,4.070706,1.816189,0.045345,2.103423,0.048393,0.018000,100.000000,10.000000,-0.000000,0.502138,0.502138,0.252142,10.580522,12.937493,21.070952,201.069141,9.241288,0.178178,252.142396,4.100000,0.275843,0.601016,19.532388,13.756678,1.000000,3.813885,0.600369,0.348255,0.489041,83.131832,13.862264,2791.908713,369.525094,4.000000,0.457362,0.312500,0.048784,-0.601805,-0.624489,0.010000,WARNING
warning_01678,900380596,4.402065,2.009232,0.037479,3.692994,0.068629,0.017989,100.000000,10.000000,-0.000000,1.076438,1.076438,1.158718,20.390544,25.596481,18.942614,132.782453,6.618618,0.108108,1158.718193,4.300000,0.494989,1.442463,18.555481,13.702210,1.000000,6.673807,1.114598,0.561080,0.963077,170.640557,29.362037,5505.919609,830.454699,4.300000,0.697898,0.530000,0.089218,-0.735257,-0.735257,0.000000,WARNING
warning_01679,1984761685,4.468255,1.369718,0.039786,1.734671,0.060132,0.022193,100.000000,10.000000,-0.000000,0.440990,0.440990,0.194472,10.214106,11.988654,23.161767,291.726916,12.654752,0.142142,194.472131,4.400000,0.238700,0.685313,20.497765,13.660197,2.000000,2.083083,0.382402,0.247544,0.291468,54.922162,9.630658,1996.878290,279.208159,4.400000,0.323859,0.170000,0.031827,-0.581598,-0.581598,0.000000,WARNING
warning_01680,1105058688,4.106166,1.322037,0.023870,3.357383,0.057040,0.019872,100.000000,10.000000,-0.000000,0.868870,0.868870,0.754936,18.555151,21.583683,21.355487,210.840967,9.969260,0.127127,754.935787,4.100000,0.595709,0.961143,18.822928,13.882064,1.000000,4.596928,0.941649,0.560090,0.756969,108.220359,23.084700,3224.123959,603.189082,4.100000,0.899331,0.382500,0.076012,-0.674193,-0.674193,0.000000,WARNING
warning_01681,2024267231,4.432461,2.619349,0.029606,3.464896,0.049685,0.019670,100.000000,10.000000,0.000000,1.371777,1.371777,1.881772,19.479975,26.142339,14.200542,45.437670,2.590416,0.115115,1881.771905,4.400000,1.310438,8.344400,17.844419,13.661589,1.000000,8.371035,1.593737,0.823514,1.364486,219.427676,42.312994,7117.142580,1193.113150,4.400000,1.731835,0.672500,0.127109,-0.860331,-0.860331,0.000000,WARNING
warning_01682,26778858,4.434229,2.509572,0.030112,1.896152,0.081561,0.023644,100.000000,10.000000,0.000000,0.777050,0.777050,0.603806,11.155916,14.790617,14.356763,46.738815,2.711091,0.123123,603.805934,4.400000,0.564155,1.020357,16.760604,13.555872,1.000000,4.550772,0.898654,0.499417,0.747102,120.683343,23.769848,3921.741635,670.107584,4.400000,0.738801,0.365000,0.072598,-0.863058,-0.863058,0.000000,WARNING
warning_01683,75526594,4.027383,1.056837,0.046324,1.798105,0.045968,0.016600,100.000000,10.000000,-0.000000,0.369700,0.369700,0.136678,9.529414,10.743915,25.776078,447.358159,17.669863,0.151151,136.678030,4.000000,0.170906,0.442035,20.847798,13.661948,1.000000,1.884286,0.326791,0.212826,0.247987,42.345954,7.209650,1279.326199,188.653605,4.000000,0.286157,0.160000,0.027764,-0.412938,-0.419256,0.010000,WARNING
warning_01684,1709458307,4.536528,1.982382,0.033809,3.634347,0.078537,0.025890,100.000000,10.000000,-0.000000,1.159244,1.159244,1.343847,20.557513,25.931549,17.733546,102.974614,5.394012,0.126126,1343.847489,4.500000,0.877071,5.213811,18.898769,13.671604,1.000000,6.681533,1.193900,0.597196,1.033805,174.705125,32.014659,5893.251694,925.869575,4.500000,1.127089,0.542500,0.095312,-0.757460,-0.757460,0.000000,WARNING
warning_01685,769724993,4.559158,2.281769,0.025718,2.066243,0.047933,0.025009,100.000000,10.000000,0.000000,0.839133,0.839133,0.704144,12.245754,16.042247,14.593340,49.049491,2.894106,0.119119,704.144262,4.600000,0.686299,1.253196,17.075977,13.565743,1.000000,4.561916,0.912016,0.538569,0.736013,121.730689,24.730654,4034.257814,715.382616,4.600000,0.831682,0.362500,0.073101,-0.848794,-0.848794,0.000000,WARNING
